code,name,:LABEL
E01004674,Westminster 005A,LSOA
E01004675,Westminster 005B,LSOA
E01004676,Westminster 006A,LSOA
E01004677,Westminster 005C,LSOA
E01004678,Westminster 005D,LSOA
E01004679,Westminster 005E,LSOA
E01004680,Westminster 015A,LSOA
E01004681,Westminster 016A,LSOA
E01004682,Westminster 016B,LSOA
E01004683,Westminster 015B,LSOA
E01004684,Westminster 015C,LSOA
E01004686,Westminster 015E,LSOA
E01004687,Westminster 019A,LSOA
E01004690,Westminster 019D,LSOA
E01004691,Westminster 019E,LSOA
E01004692,Westminster 019F,LSOA
E01004693,Westminster 017B,LSOA
E01004694,Westminster 016C,LSOA
E01004695,Westminster 017C,LSOA
E01004696,Westminster 017D,LSOA
E01004697,Westminster 016D,LSOA
E01004698,Westminster 017E,LSOA
E01004699,Westminster 017F,LSOA
E01004700,Westminster 016E,LSOA
E01004701,Westminster 007A,LSOA
E01004702,Westminster 009E,LSOA
E01004703,Westminster 007B,LSOA
E01004705,Westminster 007D,LSOA
E01004706,Westminster 006B,LSOA
E01004707,Westminster 006C,LSOA
E01004708,Westminster 006D,LSOA
E01004709,Westminster 007E,LSOA
E01004710,Westminster 002D,LSOA
E01004711,Westminster 002E,LSOA
E01004712,Westminster 008C,LSOA
E01004713,Westminster 011A,LSOA
E01004714,Westminster 011B,LSOA
E01004715,Westminster 013A,LSOA
E01004716,Westminster 011C,LSOA
E01004717,Westminster 011D,LSOA
E01004718,Westminster 004A,LSOA
E01004719,Westminster 004B,LSOA
E01004720,Westminster 004C,LSOA
E01004721,Westminster 004D,LSOA
E01004722,Westminster 004E,LSOA
E01004723,Westminster 005F,LSOA
E01004724,Westminster 001C,LSOA
E01004725,Westminster 003B,LSOA
E01004726,Westminster 003C,LSOA
E01004727,Westminster 008D,LSOA
E01004728,Westminster 003D,LSOA
E01004729,Westminster 003E,LSOA
E01004730,Westminster 001D,LSOA
E01004731,Westminster 020A,LSOA
E01004732,Westminster 020B,LSOA
E01004733,Westminster 020C,LSOA
E01004734,Westminster 018A,LSOA
E01004735,Westminster 018B,LSOA
E01004736,Westminster 018C,LSOA
E01004737,Westminster 024C,LSOA
E01004740,Westminster 021A,LSOA
E01004741,Westminster 024F,LSOA
E01004742,Westminster 022A,LSOA
E01004743,Westminster 021B,LSOA
E01004744,Westminster 020D,LSOA
E01004746,Westminster 021D,LSOA
E01004747,Westminster 021E,LSOA
E01004748,Westminster 020E,LSOA
E01004749,Westminster 022B,LSOA
E01004750,Westminster 023E,LSOA
E01004751,Westminster 022C,LSOA
E01004752,Westminster 022D,LSOA
E01004753,Westminster 022E,LSOA
E01004754,Westminster 010A,LSOA
E01004755,Westminster 010B,LSOA
E01004756,Westminster 006E,LSOA
E01004757,Westminster 010C,LSOA
E01004760,Westminster 014E,LSOA
E01004761,Westminster 018D,LSOA
E01004762,Westminster 011E,LSOA
E01004763,Westminster 013B,LSOA
E01004765,Westminster 013D,LSOA
E01032512,Westminster 010F,LSOA
E01032513,Westminster 010G,LSOA
E01032562,Bromley 040D,LSOA
E01032563,Bromley 040E,LSOA
E01032564,Lewisham 037E,LSOA
E01032565,Lewisham 038E,LSOA
E01032566,Bexley 029D,LSOA
E01032567,Greenwich 033D,LSOA
E01032568,Bromley 041E,LSOA
E01032569,Croydon 045E,LSOA
E01032570,Bromley 042D,LSOA
E01032572,Ealing 040D,LSOA
E01032573,Hounslow 029E,LSOA
E01032574,Enfield 037E,LSOA
E01032575,Haringey 037D,LSOA
E01032576,Harrow 032E,LSOA
E01032577,Hillingdon 033E,LSOA
E01032579,Lewisham 039E,LSOA
E01032580,Barking and Dagenham 023F,LSOA
E01032581,Redbridge 034G,LSOA
E01032582,Lambeth 036E,LSOA
E01032583,Southwark 034D,LSOA
E01032584,Southwark 034E,LSOA
E01032623,Sutton 025E,LSOA
E01032637,Southwark 035E,LSOA
E01032638,Southwark 035D,LSOA
E01032639,Southwark 014F,LSOA
E01032640,Southwark 035B,LSOA
E01032646,Southwark 036B,LSOA
E01032719,Southwark 014G,LSOA
E01032741,Havering 013E,LSOA
E01032742,Havering 013F,LSOA
E01032743,Ealing 010F,LSOA
E01032744,Ealing 010G,LSOA
E01032764,Tower Hamlets 004E,LSOA
E01032765,Tower Hamlets 004F,LSOA
E01032767,Tower Hamlets 021F,LSOA
E01032768,Tower Hamlets 025E,LSOA
E01032769,Tower Hamlets 025F,LSOA
E01032770,Tower Hamlets 032B,LSOA
E01032771,Tower Hamlets 033B,LSOA
E01032772,Tower Hamlets 032C,LSOA
E01032774,Tower Hamlets 032E,LSOA
E01032775,Tower Hamlets 031F,LSOA
E01032776,Tower Hamlets 034D,LSOA
E01032777,Tower Hamlets 035A,LSOA
E01032779,Tower Hamlets 035C,LSOA
E01032780,Tower Hamlets 035D,LSOA
E01032781,Tower Hamlets 033C,LSOA
E01032782,Tower Hamlets 033D,LSOA
E01032783,Tower Hamlets 031G,LSOA
E01032784,Tower Hamlets 004G,LSOA
E01032785,Tower Hamlets 010E,LSOA
E01032786,Tower Hamlets 010F,LSOA
E01032787,Tower Hamlets 011F,LSOA
E01032788,Hammersmith and Fulham 023D,LSOA
E01032789,Hammersmith and Fulham 023E,LSOA
E01032790,Hammersmith and Fulham 023F,LSOA
E01032803,Southwark 036C,LSOA
E01032834,Southwark 035C,LSOA
E01033000,Hounslow 025F,LSOA
E01033030,Hounslow 025G,LSOA
E01033081,Hounslow 031D,LSOA
E01033082,Hounslow 031C,LSOA
E01033083,Hounslow 018F,LSOA
E01033084,Hounslow 018G,LSOA
E01033086,Haringey 020F,LSOA
E01033098,Wandsworth 038C,LSOA
E01033099,Wandsworth 004E,LSOA
E01033100,Wandsworth 039B,LSOA
E01033132,Wandsworth 038D,LSOA
E01033133,Wandsworth 004G,LSOA
E01033135,Wandsworth 010G,LSOA
E01033146,Enfield 025F,LSOA
E01033148,Enfield 003F,LSOA
E01033150,Enfield 003G,LSOA
E01033151,Enfield 025G,LSOA
E01033208,Lambeth 004G,LSOA
E01033320,Lewisham 017E,LSOA
E01033322,Lewisham 017F,LSOA
E01033324,Lewisham 008E,LSOA
E01033325,Lewisham 008F,LSOA
E01033327,Lewisham 041B,LSOA
E01033341,Lewisham 041C,LSOA
E01033455,Brent 031G,LSOA
E01033456,Brent 027F,LSOA
E01033457,Brent 035A,LSOA
E01033463,Brent 003G,LSOA
E01033485,Brent 031H,LSOA
E01033486,Islington 011E,LSOA
E01033487,Islington 011F,LSOA
E01033488,Islington 011G,LSOA
E01033489,Islington 022G,LSOA
E01033490,Islington 022H,LSOA
E01033491,Islington 011H,LSOA
E01033493,Islington 006F,LSOA
E01033494,Islington 006G,LSOA
E01033569,Kingston upon Thames 004G,LSOA
E01033570,Richmond upon Thames 004G,LSOA
E01033571,Richmond upon Thames 004H,LSOA
E01033579,Newham 040C,LSOA
E01033580,Newham 042A,LSOA
E01033581,Newham 041A,LSOA
E01033582,Newham 041B,LSOA
E01033584,Newham 034I,LSOA
E01033586,Newham 040D,LSOA
E01033587,Barking and Dagenham 021E,LSOA
E01033589,Redbridge 039B,LSOA
E01033590,Redbridge 037C,LSOA
E01033591,Redbridge 039A,LSOA
E01033592,Redbridge 037D,LSOA
E01033593,Westminster 015F,LSOA
E01033594,Westminster 015G,LSOA
E01033597,Westminster 023F,LSOA
E01033598,Westminster 009F,LSOA
E01033599,Westminster 023G,LSOA
E01033601,Westminster 009G,LSOA
E01033602,Westminster 009H,LSOA
E01033603,Westminster 009I,LSOA
E01033604,Westminster 009J,LSOA
E01033605,Westminster 009K,LSOA
E01033699,Hackney 030A,LSOA
E01033700,Hackney 030B,LSOA
E01033702,Hackney 028C,LSOA
E01033703,Hackney 010F,LSOA
E01033704,Hackney 023F,LSOA
E01033705,Hackney 028D,LSOA
E01033706,Hackney 033B,LSOA
E01033708,Hackney 033C,LSOA
E01033709,Hackney 032B,LSOA
E01033710,Hackney 028E,LSOA
E01033711,Hackney 032C,LSOA
E01033712,Hackney 023G,LSOA
E01033713,Hackney 010G,LSOA
E01033727,Greenwich 035B,LSOA
E01033728,Greenwich 035C,LSOA
E01033729,Greenwich 030E,LSOA
E01033732,Greenwich 041E,LSOA
E01033734,Greenwich 039B,LSOA
E01033735,Greenwich 042D,LSOA
E01033736,Greenwich 039A,LSOA
E01033737,Greenwich 042B,LSOA
E01033738,Greenwich 037D,LSOA
E01033739,Greenwich 002E,LSOA
E01033740,Greenwich 002F,LSOA
E01033741,Greenwich 002G,LSOA
E01033742,Greenwich 007F,LSOA
E01033743,Greenwich 002H,LSOA
E01033744,Greenwich 007G,LSOA
E01033745,Greenwich 002I,LSOA
E01033746,Greenwich 038E,LSOA
E01033784,Havering 007F,LSOA
E01033785,Havering 007G,LSOA
E01033786,Havering 017G,LSOA
E01033787,Havering 017H,LSOA
E01033788,Havering 017I,LSOA
E01033789,Bexley 008H,LSOA
E01033790,Bexley 008I,LSOA
E01033791,Bexley 019G,LSOA
E01033792,Bexley 019H,LSOA
E01033862,Lambeth 003F,LSOA
E01033863,Lambeth 003G,LSOA
E01033864,Lambeth 004H,LSOA
E01033865,Lambeth 004I,LSOA
E01033866,Lambeth 004J,LSOA
E01033867,Southwark 002F,LSOA
E01033868,Southwark 002G,LSOA
E01033869,Southwark 004F,LSOA
E01033870,Southwark 004G,LSOA
E01033871,Southwark 004H,LSOA
E01033872,Southwark 004I,LSOA
E01033873,Southwark 009G,LSOA
E01033874,Southwark 009H,LSOA
E01033875,Southwark 012G,LSOA
E01033876,Southwark 012H,LSOA
E01033877,Southwark 012I,LSOA
E01033878,Southwark 015F,LSOA
E01033879,Southwark 015G,LSOA
E01033880,Southwark 015H,LSOA
E01033881,Southwark 016F,LSOA
E01033882,Southwark 022G,LSOA
E01033883,Southwark 022H,LSOA
E01033884,Southwark 035A,LSOA
E01033885,Southwark 036A,LSOA
E01033911,Barnet 017E,LSOA
E01033912,Barnet 017F,LSOA
E01033913,Barnet 024G,LSOA
E01033914,Barnet 024H,LSOA
E01033915,Barnet 042A,LSOA
E01033916,Barnet 042B,LSOA
E01033917,Barnet 042C,LSOA
E01033918,Barnet 042D,LSOA
E01033919,Barnet 042E,LSOA
E01033920,Barnet 042F,LSOA
E01033921,Barnet 043A,LSOA
E01033922,Barnet 043B,LSOA
E01033923,Barnet 043C,LSOA
E01033924,Barnet 043D,LSOA
E01033925,Barnet 043E,LSOA
E01033926,Enfield 014E,LSOA
E01033927,Enfield 020F,LSOA
E01033928,Enfield 020G,LSOA
E01033929,Brent 002F,LSOA
E01033930,Brent 002G,LSOA
E01033931,Brent 009F,LSOA
E01033932,Brent 009G,LSOA
E01033933,Brent 010G,LSOA
E01033934,Brent 010H,LSOA
E01033935,Brent 020F,LSOA
E01033936,Brent 020G,LSOA
E01033937,Brent 027G,LSOA
E01033938,Brent 027H,LSOA
E01033939,Brent 027I,LSOA
E01033940,Brent 035B,LSOA
E01033941,Brent 035C,LSOA
E01033942,Brent 035D,LSOA
E01033943,Haringey 015E,LSOA
E01033944,Haringey 015F,LSOA
E01033945,Haringey 020G,LSOA
E01033946,Haringey 020H,LSOA
E01034026,Ealing 015F,LSOA
E01034027,Ealing 015G,LSOA
E01034028,Ealing 019F,LSOA
E01034029,Ealing 019G,LSOA
E01034030,Ealing 042A,LSOA
E01034031,Ealing 042B,LSOA
E01034032,Hounslow 006G,LSOA
E01034033,Hounslow 006H,LSOA
E01034034,Hounslow 014F,LSOA
E01034035,Hounslow 014G,LSOA
E01034036,Hounslow 015F,LSOA
E01034037,Hounslow 015G,LSOA
E01034038,Hounslow 017F,LSOA
E01034039,Hounslow 017G,LSOA
E01034040,Hounslow 018H,LSOA
E01034041,Hounslow 018I,LSOA
E01034042,Hounslow 030A,LSOA
E01034043,Hounslow 030B,LSOA
E01034044,Hounslow 030C,LSOA
E01034045,Hounslow 031A,LSOA
E01034046,Hounslow 031B,LSOA
E01034139,Croydon 015F,LSOA
E01034140,Croydon 015G,LSOA
E01034141,Croydon 020F,LSOA
E01034142,Croydon 020G,LSOA
E01034143,Croydon 020H,LSOA
E01034144,Croydon 024F,LSOA
E01034145,Croydon 024G,LSOA
E01034146,Croydon 024H,LSOA
E01034147,Croydon 046A,LSOA
E01034148,Croydon 046B,LSOA
E01034149,Croydon 046C,LSOA
E01034150,Croydon 046D,LSOA
E01034151,Croydon 046E,LSOA
E01034152,Croydon 047B,LSOA
E01034153,Sutton 004F,LSOA
E01034154,Sutton 004G,LSOA
E01034155,Sutton 012F,LSOA
E01034156,Sutton 012G,LSOA
E01034173,Greenwich 005F,LSOA
E01034174,Greenwich 034F,LSOA
E01034175,Greenwich 034G,LSOA
E01034176,Greenwich 034H,LSOA
E01034177,Greenwich 034I,LSOA
E01034178,Greenwich 035E,LSOA
E01034179,Greenwich 035F,LSOA
E01034180,Greenwich 035G,LSOA
E01034181,Greenwich 035H,LSOA
E01034182,Greenwich 035I,LSOA
E01034183,Greenwich 037E,LSOA
E01034184,Greenwich 037F,LSOA
E01034185,Greenwich 037G,LSOA
E01034186,Greenwich 039C,LSOA
E01034187,Greenwich 039D,LSOA
E01034188,Greenwich 040A,LSOA
E01034189,Greenwich 040B,LSOA
E01034190,Greenwich 040C,LSOA
E01034191,Greenwich 040D,LSOA
E01034192,Greenwich 040E,LSOA
E01034193,Greenwich 041A,LSOA
E01034194,Greenwich 041B,LSOA
E01034195,Greenwich 041C,LSOA
E01034196,Greenwich 041D,LSOA
E01034198,Greenwich 042C,LSOA
E01034199,Newham 012E,LSOA
E01034200,Newham 012F,LSOA
E01034201,Newham 022E,LSOA
E01034202,Newham 022F,LSOA
E01034203,Newham 025E,LSOA
E01034204,Newham 025F,LSOA
E01034205,Newham 033E,LSOA
E01034206,Newham 033F,LSOA
E01034207,Newham 033G,LSOA
E01034208,Newham 034J,LSOA
E01034209,Newham 034K,LSOA
E01034210,Newham 034L,LSOA
E01034211,Newham 034M,LSOA
E01034212,Newham 034N,LSOA
E01034213,Newham 038A,LSOA
E01034214,Newham 038B,LSOA
E01034215,Newham 038C,LSOA
E01034216,Newham 038D,LSOA
E01034217,Newham 038E,LSOA
E01034218,Newham 039B,LSOA
E01034219,Newham 039C,LSOA
E01034220,Newham 039D,LSOA
E01034221,Newham 039E,LSOA
E01034222,Newham 040A,LSOA
E01034223,Newham 040B,LSOA
E01034224,Newham 041D,LSOA
E01034225,Newham 042B,LSOA
E01034226,Newham 042C,LSOA
E01034227,Newham 042D,LSOA
E01034228,Newham 042E,LSOA
E01034229,Newham 042F,LSOA
E01034230,Newham 042G,LSOA
E01034231,Newham 042H,LSOA
E01034383,Bromley 005F,LSOA
E01034384,Bromley 005G,LSOA
E01034385,Bromley 018F,LSOA
E01034386,Bromley 018G,LSOA
E01034387,Lewisham 001F,LSOA
E01034388,Lewisham 001G,LSOA
E01034389,Lewisham 001H,LSOA
E01034390,Lewisham 020F,LSOA
E01034391,Lewisham 020G,LSOA
E01034392,Lewisham 040A,LSOA
E01034393,Lewisham 040B,LSOA
E01034394,Lewisham 040C,LSOA
E01034395,Lewisham 040D,LSOA
E01034469,Barking and Dagenham 004F,LSOA
E01034470,Barking and Dagenham 004G,LSOA
E01034471,Barking and Dagenham 008G,LSOA
E01034472,Barking and Dagenham 008H,LSOA
E01034473,Barking and Dagenham 015E,LSOA
E01034474,Barking and Dagenham 015F,LSOA
E01034475,Barking and Dagenham 019F,LSOA
E01034476,Barking and Dagenham 019G,LSOA
E01034477,Barking and Dagenham 019H,LSOA
E01034478,Barking and Dagenham 019I,LSOA
E01034479,Barking and Dagenham 021G,LSOA
E01034480,Redbridge 023E,LSOA
E01034481,Redbridge 023F,LSOA
E01034482,Redbridge 032F,LSOA
E01034483,Redbridge 032G,LSOA
E01034484,Redbridge 032H,LSOA
E01034485,Waltham Forest 014F,LSOA
E01034486,Waltham Forest 014G,LSOA
E01034487,Waltham Forest 020H,LSOA
E01034488,Waltham Forest 020I,LSOA
E01034576,Kingston upon Thames 004H,LSOA
E01034577,Kingston upon Thames 004I,LSOA
E01034578,Merton 001F,LSOA
E01034579,Merton 001G,LSOA
E01034580,Merton 005F,LSOA
E01034581,Merton 005G,LSOA
E01034589,Harrow 002F,LSOA
E01034590,Harrow 002G,LSOA
E01034591,Harrow 013F,LSOA
E01034592,Harrow 013G,LSOA
E01034593,Harrow 015E,LSOA
E01034594,Harrow 015F,LSOA
E01034595,Harrow 023E,LSOA
E01034596,Harrow 023F,LSOA
E01034597,Harrow 023G,LSOA
E01034598,Harrow 023H,LSOA
E01034599,Harrow 027E,LSOA
E01034600,Harrow 027F,LSOA
E01034601,Hillingdon 015G,LSOA
E01034602,Hillingdon 015H,LSOA
E01034603,Hillingdon 015I,LSOA
E01034604,Hillingdon 015J,LSOA
E01034605,Hillingdon 015K,LSOA
E01034606,Hillingdon 016G,LSOA
E01034607,Hillingdon 016H,LSOA
E01034608,Hillingdon 022G,LSOA
E01034609,Hillingdon 022H,LSOA
E01034610,Hillingdon 027G,LSOA
E01034611,Hillingdon 027H,LSOA
E01034612,Hillingdon 027I,LSOA
E01034613,Hillingdon 027J,LSOA
E01034614,Hillingdon 028F,LSOA
E01034615,Hillingdon 028G,LSOA
E01034616,Hillingdon 030F,LSOA
E01034617,Hillingdon 030G,LSOA
E01035484,Hammersmith and Fulham 001F,LSOA
E01035485,Hammersmith and Fulham 001G,LSOA
E01035486,Hammersmith and Fulham 023G,LSOA
E01035487,Hammersmith and Fulham 023H,LSOA
E01035488,Wandsworth 004H,LSOA
E01035489,Wandsworth 004I,LSOA
E01035490,Wandsworth 010H,LSOA
E01035491,Wandsworth 010I,LSOA
E01035492,Wandsworth 010J,LSOA
E01035493,Wandsworth 010K,LSOA
E01035494,Wandsworth 018E,LSOA
E01035495,Wandsworth 018F,LSOA
E01035496,Wandsworth 038A,LSOA
E01035497,Wandsworth 038B,LSOA
E01035498,Wandsworth 038E,LSOA
E01035499,Wandsworth 039C,LSOA
E01035638,Hackney 002G,LSOA
E01035639,Hackney 002H,LSOA
E01035640,Hackney 020F,LSOA
E01035641,Hackney 020G,LSOA
E01035642,Hackney 025G,LSOA
E01035643,Hackney 025H,LSOA
E01035644,Hackney 025I,LSOA
E01035645,Hackney 025J,LSOA
E01035646,Hackney 026E,LSOA
E01035647,Hackney 026F,LSOA
E01035648,Hackney 026G,LSOA
E01035649,Hackney 026H,LSOA
E01035650,Hackney 031C,LSOA
E01035651,Islington 007E,LSOA
E01035652,Islington 007F,LSOA
E01035653,Islington 011J,LSOA
E01035654,Islington 011K,LSOA
E01035655,Islington 020F,LSOA
E01035656,Islington 020G,LSOA
E01035657,Tower Hamlets 001E,LSOA
E01035658,Tower Hamlets 001F,LSOA
E01035659,Tower Hamlets 001G,LSOA
E01035660,Tower Hamlets 002E,LSOA
E01035661,Tower Hamlets 002F,LSOA
E01035662,Tower Hamlets 004H,LSOA
E01035663,Tower Hamlets 004I,LSOA
E01035664,Tower Hamlets 006E,LSOA
E01035665,Tower Hamlets 008F,LSOA
E01035666,Tower Hamlets 008G,LSOA
E01035667,Tower Hamlets 008H,LSOA
E01035668,Tower Hamlets 009E,LSOA
E01035669,Tower Hamlets 009F,LSOA
E01035670,Tower Hamlets 010G,LSOA
E01035671,Tower Hamlets 012F,LSOA
E01035672,Tower Hamlets 012G,LSOA
E01035673,Tower Hamlets 012H,LSOA
E01035674,Tower Hamlets 014F,LSOA
E01035675,Tower Hamlets 014G,LSOA
E01035676,Tower Hamlets 014H,LSOA
E01035677,Tower Hamlets 014I,LSOA
E01035678,Tower Hamlets 018E,LSOA
E01035679,Tower Hamlets 018F,LSOA
E01035680,Tower Hamlets 019E,LSOA
E01035681,Tower Hamlets 019F,LSOA
E01035682,Tower Hamlets 019G,LSOA
E01035683,Tower Hamlets 019H,LSOA
E01035684,Tower Hamlets 020E,LSOA
E01035685,Tower Hamlets 020F,LSOA
E01035686,Tower Hamlets 021G,LSOA
E01035687,Tower Hamlets 021H,LSOA
E01035688,Tower Hamlets 021I,LSOA
E01035689,Tower Hamlets 021J,LSOA
E01035690,Tower Hamlets 023E,LSOA
E01035691,Tower Hamlets 023F,LSOA
E01035692,Tower Hamlets 024E,LSOA
E01035693,Tower Hamlets 024F,LSOA
E01035694,Tower Hamlets 024G,LSOA
E01035695,Tower Hamlets 024H,LSOA
E01035696,Tower Hamlets 026E,LSOA
E01035697,Tower Hamlets 026F,LSOA
E01035698,Tower Hamlets 032F,LSOA
E01035699,Tower Hamlets 032G,LSOA
E01035700,Tower Hamlets 034A,LSOA
E01035701,Tower Hamlets 034B,LSOA
E01035702,Tower Hamlets 034C,LSOA
E01035703,Tower Hamlets 036B,LSOA
E01035704,Tower Hamlets 036C,LSOA
E01035705,Tower Hamlets 036D,LSOA
E01035706,Tower Hamlets 036E,LSOA
E01035707,Camden 015F,LSOA
E01035708,Camden 022F,LSOA
E01035709,Camden 022G,LSOA
E01035710,Camden 023F,LSOA
E01035711,Camden 026E,LSOA
E01035712,Camden 029E,LSOA
E01035713,Kensington and Chelsea 016F,LSOA
E01035714,Kensington and Chelsea 020F,LSOA
E01035715,Westminster 007H,LSOA
E01035716,Westminster 013G,LSOA
E01035717,Westminster 014H,LSOA
E01035718,Westminster 019G,LSOA
E01035719,Westminster 021F,LSOA
E01035720,Westminster 021G,LSOA
E01035721,Westminster 023H,LSOA
E01035722,Westminster 024G,LSOA
